Relative Intensity vs Linear Position, Run #2
Linear Position ( m )	Relative Intensity (  )
-0.113	0.22
-0.113	0.20
-0.113	0.19
-0.113	0.18
-0.113	0.16
-0.113	0.15
-0.113	0.13
-0.113	0.12
-0.114	0.11
-0.114	0.09
-0.114	0.08
-0.114	0.08
-0.114	0.08
-0.114	0.07
-0.114	0.06
-0.114	0.06
-0.114	0.06
-0.114	0.06
-0.114	0.05
-0.114	0.05
-0.114	0.05
-0.114	0.05
-0.114	0.05
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.05
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.05
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.04
-0.114	0.05
-0.115	0.05
-0.115	0.05
-0.115	0.05
-0.115	0.06
-0.115	0.05
-0.115	0.05
-0.116	0.05
-0.116	0.05
-0.116	0.05
-0.116	0.04
-0.116	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.04
-0.117	0.05
-0.118	0.05
-0.118	0.05
-0.118	0.06
-0.118	0.06
-0.118	0.06
-0.118	0.07
-0.118	0.07
-0.118	0.07
-0.118	0.07
-0.118	0.07
-0.118	0.07
-0.119	0.07
-0.119	0.07
-0.119	0.06
-0.119	0.06
-0.119	0.05
-0.119	0.05
-0.119	0.05
-0.119	0.05
-0.119	0.05
-0.119	0.04
-0.119	0.04
-0.119	0.04
-0.119	0.04
-0.119	0.04
-0.119	0.04
-0.120	0.05
-0.120	0.05
-0.120	0.06
-0.120	0.08
-0.120	0.09
-0.120	0.09
-0.120	0.09
-0.120	0.10
-0.120	0.11
-0.120	0.11
-0.120	0.11
-0.120	0.12
-0.120	0.13
-0.120	0.13
-0.120	0.13
-0.120	0.13
-0.120	0.14
-0.120	0.14
-0.120	0.14
-0.120	0.14
-0.120	0.14
-0.120	0.14
-0.120	0.15
-0.120	0.15
-0.121	0.15
-0.121	0.15
-0.121	0.16
-0.121	0.16
-0.121	0.16
-0.121	0.16
-0.121	0.16
-0.121	0.16
-0.121	0.15
-0.121	0.15
-0.121	0.14
-0.121	0.14
-0.121	0.14
-0.121	0.13
-0.121	0.13
-0.121	0.12
-0.121	0.10
-0.121	0.10
-0.122	0.09
-0.122	0.08
-0.122	0.07
-0.122	0.06
-0.122	0.05
-0.122	0.04
-0.122	0.04
-0.122	0.06
-0.122	0.07
-0.123	0.08
-0.123	0.11
-0.123	0.14
-0.123	0.17
-0.123	0.19
-0.123	0.20
-0.123	0.21
-0.124	0.21
-0.124	0.20
-0.124	0.17
-0.124	0.15
-0.124	0.14
-0.124	0.14
-0.124	0.14
-0.124	0.14
-0.124	0.14
-0.124	0.14
-0.124	0.14
-0.124	0.14
-0.124	0.14
-0.124	0.14
-0.124	0.13
-0.124	0.11
-0.124	0.08
-0.124	0.07
-0.124	0.06
-0.125	0.05
-0.125	0.04
-0.125	0.04
-0.125	0.04
-0.125	0.08
-0.125	0.11
-0.125	0.12
-0.126	0.14
-0.126	0.15
-0.126	0.16
-0.126	0.17
-0.126	0.18
-0.126	0.18
-0.126	0.17
-0.126	0.18
-0.126	0.18
-0.126	0.17
-0.126	0.17
-0.126	0.16
-0.126	0.16
-0.126	0.15
-0.127	0.14
-0.127	0.13
-0.127	0.13
-0.127	0.12
-0.127	0.11
-0.127	0.10
-0.127	0.09
-0.127	0.08
-0.127	0.07
-0.127	0.06
-0.127	0.05
-0.127	0.05
-0.127	0.04
-0.127	0.04
-0.128	0.04
-0.128	0.04
-0.128	0.04
-0.128	0.04
-0.128	0.05
-0.128	0.05
-0.128	0.05
-0.128	0.05
-0.128	0.06
-0.128	0.07
-0.128	0.08
-0.128	0.09
-0.128	0.10
-0.129	0.11
-0.129	0.11
-0.129	0.10
-0.129	0.10
-0.129	0.09
-0.129	0.08
-0.129	0.08
-0.130	0.07
-0.130	0.06
-0.130	0.05
-0.130	0.05
-0.130	0.04
-0.130	0.04
-0.130	0.04
-0.130	0.04
-0.130	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.04
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.131	0.05
-0.132	0.05
-0.132	0.04
-0.132	0.05
-0.132	0.04
-0.132	0.04
-0.132	0.04
-0.132	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.133	0.04
-0.134	0.04
-0.134	0.04
-0.134	0.04
-0.134	0.04
-0.134	0.04
-0.134	0.04
-0.135	0.04
-0.135	0.04
-0.135	0.04
-0.135	0.04
-0.135	0.04
-0.135	0.04
-0.135	0.04
-0.135	0.04
-0.135	0.04
-0.136	0.04
-0.136	0.04
-0.136	0.04
-0.136	0.04
-0.136	0.04
-0.136	0.04
-0.136	0.04
-0.136	0.05
-0.136	0.05
-0.136	0.05
-0.136	0.05
-0.136	0.05
-0.136	0.05
-0.137	0.05
-0.137	0.05
-0.137	0.06
-0.137	0.06
-0.137	0.06
-0.137	0.06
-0.137	0.06
-0.137	0.06
-0.137	0.06
-0.137	0.06
-0.137	0.06
-0.138	0.05
-0.138	0.05
-0.138	0.05
-0.138	0.05
-0.138	0.05
-0.138	0.05
-0.138	0.04
-0.138	0.04
-0.138	0.04
-0.138	0.04
-0.138	0.04
-0.138	0.04
-0.138	0.04
-0.139	0.04
-0.139	0.05
-0.139	0.05
-0.139	0.05
-0.139	0.06
-0.139	0.06
-0.139	0.07
-0.139	0.07
-0.139	0.07
-0.139	0.07
-0.139	0.08
-0.139	0.08
-0.139	0.08
-0.139	0.08
-0.140	0.08
-0.140	0.09
-0.140	0.09
-0.140	0.08
-0.140	0.08
-0.140	0.08
-0.140	0.08
-0.140	0.07
-0.140	0.07
-0.140	0.07
-0.140	0.07
-0.140	0.06
-0.140	0.06
-0.140	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.05
-0.141	0.05
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.04
-0.141	0.05
-0.141	0.04
-0.141	0.04
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.141	0.05
-0.142	0.07
-0.142	0.09
-0.142	0.09
-0.142	0.09
-0.143	0.08
-0.143	0.06
-0.143	0.05
-0.143	0.04
-0.144	0.04
-0.144	0.04
-0.144	0.05
-0.145	0.07
-0.145	0.07
-0.145	0.07
-0.145	0.07
-0.145	0.07
-0.145	0.06
-0.146	0.05
-0.146	0.05
-0.146	0.05
-0.146	0.05
-0.146	0.05
-0.146	0.05
-0.146	0.05
-0.146	0.05
-0.146	0.05
-0.146	0.05
-0.146	0.04
-0.146	0.04
-0.146	0.04
-0.146	0.04
-0.147	0.04
-0.147	0.04
-0.147	0.04
-0.147	0.04
-0.147	0.04
-0.147	0.04
-0.147	0.05
-0.147	0.05
-0.147	0.05
-0.147	0.05
-0.147	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.05
-0.148	0.04
-0.148	0.04
-0.148	0.04
-0.148	0.04
-0.148	0.04
-0.148	0.04
-0.148	0.04
-0.149	0.04
-0.149	0.04
-0.149	0.04
-0.149	0.04
-0.149	0.04
-0.149	0.04
-0.149	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.03
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.150	0.04
-0.151	0.04
-0.151	0.04
-0.151	0.04
-0.151	0.04
-0.152	0.04
-0.152	0.04
-0.152	0.04
-0.152	0.04
-0.153	0.04
-0.153	0.04
-0.153	0.04
-0.153	0.04
-0.153	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.154	0.04
-0.155	0.04
-0.155	0.04
-0.155	0.04
-0.155	0.04
-0.155	0.05
-0.155	0.05
-0.155	0.05
-0.155	0.05
-0.155	0.05
-0.156	0.06
-0.156	0.05
-0.156	0.06
-0.156	0.05
-0.156	0.06
-0.156	0.06
-0.156	0.05
-0.156	0.05
-0.157	0.04
-0.157	0.04
-0.157	0.04
-0.157	0.04
-0.157	0.04
-0.157	0.04
-0.157	0.04
-0.158	0.05
-0.158	0.05
-0.158	0.05
-0.158	0.06
-0.158	0.06
-0.158	0.06
-0.158	0.07
-0.158	0.06
-0.159	0.06
-0.159	0.06
-0.159	0.06
-0.159	0.05
-0.159	0.05
-0.159	0.04
-0.159	0.04
-0.160	0.04
-0.160	0.04
-0.160	0.04
-0.160	0.04
-0.160	0.04
-0.160	0.04
-0.160	0.04
-0.160	0.05
-0.160	0.05
-0.160	0.05
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.09
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.161	0.06
-0.162	0.05
-0.162	0.05
-0.162	0.04
-0.162	0.04
-0.162	0.04
-0.162	0.04
-0.162	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.04
-0.163	0.05
-0.163	0.05
-0.164	0.05
-0.164	0.05
-0.164	0.05
-0.164	0.05
-0.164	0.05
-0.164	0.04
-0.164	0.04
-0.164	0.04
-0.165	0.04
-0.165	0.04
-0.165	0.04
-0.165	0.04
-0.165	0.04
-0.165	0.04
-0.165	0.04
-0.166	0.04
-0.166	0.04
-0.166	0.04
-0.166	0.04
-0.166	0.04
-0.166	0.04
-0.166	0.04
-0.166	0.04
-0.166	0.04
-0.166	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.167	0.04
-0.168	0.04
-0.168	0.04
-0.168	0.04
-0.168	0.04
-0.168	0.04
-0.168	0.04
-0.168	0.04
-0.168	0.04
-0.169	0.04
-0.169	0.04
-0.169	0.04
-0.169	0.04
-0.169	0.04
-0.169	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.170	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.171	0.04
-0.172	0.04
-0.172	0.04
-0.172	0.04
-0.172	0.04
-0.172	0.05
-0.172	0.05
-0.172	0.04
-0.172	0.04
-0.172	0.04
-0.172	0.05
-0.172	0.04
-0.172	0.04
-0.172	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.09
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.173	0.04
-0.174	0.04
-0.174	0.04
-0.174	0.04
-0.174	0.04
-0.174	0.04
-0.174	0.04
-0.174	0.04
-0.174	0.04
-0.174	0.04
-0.174	0.04
-0.174	0.05
-0.174	0.04
-0.174	0.04
-0.174	0.05
-0.174	0.05
-0.175	0.05
-0.175	0.05
-0.175	0.05
-0.175	0.05
-0.175	0.05
-0.175	0.05
-0.175	0.05
-0.175	0.05
-0.175	0.04
-0.175	0.04
-0.176	0.04
-0.176	0.04
-0.176	0.04
-0.176	0.04
-0.176	0.04
-0.176	0.04
-0.176	0.04
-0.176	0.04
-0.176	0.04
-0.176	0.04
-0.177	0.04
-0.177	0.04
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.177	0.05
-0.178	0.05
-0.178	0.04
-0.178	0.04
-0.179	0.04
-0.179	0.04
-0.179	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.09
-0.180	0.04
-0.180	0.05
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
-0.180	0.04
